video_id,comment
AsOCmxsFRa0,Jgn lupa di like guys
AsOCmxsFRa0,seru banget obrolannya! nambah ilmu banget
AsOCmxsFRa0,makanya gua heran dengan situasi kayak sekarang orang2 kok ga marah  ? kita harus REVOLUSI baru kita akan maju. kalau enggak sampai anak cucu lu diperbudak sama mereka yang megang kekuasaan krn ga ada pertanggung jawaban mereka
AsOCmxsFRa0,<b>bu mantan jadi Wamen pppa</b> <br>berKELAS
AsOCmxsFRa0,"Semoga berikutnya pak Wapres RI, Bapak Gibran Rakabuming Raka, hadir seperti ini di Malaka Project karena beliau adalah orang nomor 2 di Negara kita dan merupakan representatif kaum muda Indonesia. Maka sudah sepantasnya ide-ide brilian beliau di iris sedikit demi sedikit di Malaka Project 😇"
AsOCmxsFRa0,anjirr jerom ngapain sih
AsOCmxsFRa0,Keren ada ahok ❤❤❤❤
AsOCmxsFRa0,"<a href=""https://www.youtube.com/watch?v=AsOCmxsFRa0&amp;t=4297"">1:11:37</a> ini mah gak cuman nge provokasi host doang, gw yang nonton ikut ke provokasi"
AsOCmxsFRa0,Sama 😂
AsOCmxsFRa0,"Diatas, yg tua2 kolot doyan uang gak mau buru2 di ganti, yg muda2 yg pinter mau naik di jejelin terus pola kolot jaman majapahit,  di halang2in,. Ada orang bener 1 2 di habisin,  miris bgt negara ku.."
AsOCmxsFRa0,"Tolong hadirkan juga Mas Anies, atau berkenan undang eks Gubernur Jakarta Fauzi Bowo"
AsOCmxsFRa0,"<a href=""https://www.youtube.com/watch?v=AsOCmxsFRa0&amp;t=782"">13:02</a> I think understand now, PDIP playing a slow risk game. Analyze the dirty game first to create a solid strategy, to fight this corrupted system.<br>Dan logikanya masuk sih kalo bu mega sejelek seperti persepsi media dimana dia tukang kontrol, kenapa dia ga calonin aja anaknya sendiri? (seperti anaknya tukang kayu hmm..)<br>Emang susah bgt hidup jujur dan baik di jaman ini dan negara ini, dimana orang rata&quot; pada ngejar materi dengan menghalalkan segala cara.<br>Dari podcast ini terlihat ahok emg genuine banget sih orangnya utk fight sistem rusak negara, dan kinerjanya juga emg berasa pas jamannya dia.<br>PLEASE GOD PROTECT THIS MAN AT ALL COST!"
AsOCmxsFRa0,Mantapp insight baru tentang pemerintaha pak ahok
AsOCmxsFRa0,anjer ngakak bgt nilai cuma diturunin ga diubah
AsOCmxsFRa0,"Reformasi sistem perpolitikan, atur ulang sistem partai. Dpr yg seharusnya menjadi wakil rakyat, menyuarakan suara rakyat, nyatanya hanyalah seorang petugas partai yg bertindak sesuai kemauan ketua umumnya."
AsOCmxsFRa0,mestinya presiden yg baru punya mindset ky gini nih  kl bnr mau basmi korupsi..
AsOCmxsFRa0,jerome ngapain ikutan si ?😅
AsOCmxsFRa0,Salfok sama backround di frame btp dan jerome ada bapak bapak bengong
AsOCmxsFRa0,Ini orang harus jadi presiden suatu hari nanti
AsOCmxsFRa0,👏
AsOCmxsFRa0,"Banyak aesen yg bilang &quot;mmpung duit negara&quot; yang harusnya mikir &quot;duit negara harus dipertanggungjawabkan&quot;  . Mungkin bnar kata pak ahok karna pelayanan yg bagus tp gajinya ga baguss, mnding uang trilyunan itu buat memberi gaji yg bagus dan penilaian kinerja yg kayak swasta, dan mangkas belanja belanja yg pemborosann seperti honor dan meeting d hotel"
AsOCmxsFRa0,Nonton satu setengah jam lebih gak terasa lama karna sangat menarik memang isi pembicaraannya.
AsOCmxsFRa0,"Sistem distrik ahok menjadi orang kedua yg berbicara,, kalau banyak pasti berdampak, semoga banyak lagi yg bersuara dalam hal begini"
AsOCmxsFRa0,Bang jerome jelasin soal mekanisme survei-survei politik dong
AsOCmxsFRa0,"I am Trump lovers , rindu pemimpin yang tegas transparan dan patriotik , mau suka marah suka bokeop gapapa yg ptg rakyat makmu dan ekonomi lancar."
AsOCmxsFRa0,jerome kalau ngantuk mending off cam aja
AsOCmxsFRa0,Berharap bisa lihat Ahok di Skakmat nya Pandji
AsOCmxsFRa0,hidup ahokkkk
AsOCmxsFRa0,EPIC TALK!
AsOCmxsFRa0,💯💯💯💯💯💯💯💯
AsOCmxsFRa0,Jerome ngapain? Kerja coeg!😂
AsOCmxsFRa0,Tayangan terbaik!
AsOCmxsFRa0,"Feeling gw anies sama ahok bakal beradu di pilpres nanti, atau bisa jadi duet capres cawapres"
AsOCmxsFRa0,"tp partai sekarang orientasinya lebih ke cuan! dan saya setuju sama najwa sihab kalo partai itu institusi yg paling tidak mereformasi! terbukti dr koalisi prabowo sekarang, sangat gemuk! padahal ideologi partai di dalem koalisi itu beda²! dan ada yg bertabrakan! tp akhirnya mereka berdiri di atas kepentingan! bukan ideologi!"
AsOCmxsFRa0,"semuanya bener banget yg dibilang pak ahok sampai website dan aplikasi pemerintah itu sangat relate. website dan app buatan pemerintah itu jelek banget under development kayak komisi anak2 masih kuliahan buat sekelas negara yang mesti diakses 280 jt orang. servernya sering down, layoutnya terlalu simpel sampai bahkan ga efektif. app bpjs aja mesti ganti pin berkala sedangkan banyak penduduk yang sudah lansia mudah lupa pasti kesulitan mengingat semua pin. dan pada saat pak ahok bilang pemerintah keluar milyaran/ triliunan buat bikin web &amp; app seperti itu udah ga bisa berword word yaa.. mungkin komisi ke web dev kecil biar keluarnya sedikit, sisa uangnya diembat ke dompet mereka sendiri haha.. kita generasi muda aware dengan ini tapi bukannya ga protes.. tapi mau protes kemana? <a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>"
AsOCmxsFRa0,"Jerome diawal podcast ini ketiaka pak ahok bicara terkait politik, adalah gambaran saya ketika mendegar pelajaran matematic di kelas :)"
AsOCmxsFRa0,"Sumpah, ini berbobot tenan pembahasannya"
AsOCmxsFRa0,ahok x malaka sih ikuuuut
AsOCmxsFRa0,"Eit jangan salah lho. Kalo pake sistem amerika, kampanye juga cuma perlu di beberapa propinsi aja lho:D.<br>Di amrik ada 50 states, yang nentuin presiden buat 2024 kali ini siapa cuma 7 states karena sistem electoral college. Di Indonesia kalo pake sistem amrik, ya......kampanye cuma perlu ke 5 propinsi aja. Kalo sekarang minimum 1 presiden perlu ke 12 propinsi untuk kampanye ( dimana 6 nya di jawa, dan 6 nya di luar jawa, minimum lho ya)."
AsOCmxsFRa0,"Sampai saat ini, hanya ahok yang punya integritas di negara ini."
AsOCmxsFRa0,"Ada 10 orang indonesia spt Pak Ahok pasti indonesia maju , ga usa tunggu 2045"
AsOCmxsFRa0,2029 presiden lah
AsOCmxsFRa0,"Langsung rame podcat ini setelh tamunya Ahok dibanding narsum sebelumnya,"
AsOCmxsFRa0,"Pak ahok presiden 2029, all in pak ahok"
AsOCmxsFRa0,Tambah ilmu dari qoute nya BTP....<br>1.Lebih hebat orang yang pintar berhemat daripada yang pintar cari uang....<br>2.Pemimpin bukanlah penjual es krim yang harus bisa menyenangkan semua orang....<br>3.Di atas peraturan ada etika....
AsOCmxsFRa0,Kecurangan sistematis ? 😂😂<br>lha 17% kalah jauh kok bilang gitu<br>Mau pemilu ulang juga Ganjar bakal kalah 😂😂<br>apakabar pemilu 2019 ?
AsOCmxsFRa0,Asik nihhh....
AsOCmxsFRa0,jerome ngapain 😂
AsOCmxsFRa0,"Walaupun ahok yang bilang, saya tetap tidak percaya si Mega cinta Indonesia."
AsOCmxsFRa0,Beliau ( pak ahok ) adalah salah satu dari sedikit politisi yg saya masih percaya integritasnya. Semoga sehat selalu Pak 👍🙏
AsOCmxsFRa0,"Saya suka pak ahok dari 2012, tapi saya tidak pernah dan tidak akan pernah setuju dengan PDIP"
AsOCmxsFRa0,"Pak ahok mungkin susah untuk jadi presiden , tapi kalo ketua KPK sih sa dukung penuh"
AsOCmxsFRa0,Siapa setuju Ahok bikin PARTAI
AsOCmxsFRa0,"Klo ahok ga da agenda lain, mungkin Ahok bisa ngomong 5jam 😂😂😂😂😂😂😂 <br><br>Ditunggu the next nya Malaka podcast yg narasumber nya Ahok"
AsOCmxsFRa0,Gokil musuhnya banyak bgt pasti
AsOCmxsFRa0,Tu orang dibelakang ngamati 1jam lebih. Bisa kuat giitu ya. 😅
AsOCmxsFRa0,ini sih sekolah politik 😊
AsOCmxsFRa0,Orang kaya gini ngga bisa kerja cuma karena bebeda keyakinan
AsOCmxsFRa0,"Dah lah Jerome trima tuh tantangan P Ahok, log in aj, pake rumus²mu buat slametin NKRI"
AsOCmxsFRa0,Kyknya kalau ahok dikasih sama bu mega bakal gabung<br>Sayangnya bu mega ga ngasih<br>Sekarang ahok jadi petugas partai beda dari jaman dulu<br>Dan anis yg tidak mau di atur parpol sekarang mirip ahok tidak ada yg dukung karena bisa jadi melawan partainya<br>Cuma anis kacang lupa kulit<br>Prabowo sendiri di kuliti abis <br>Mungkin kemarin merasa diatas angin <br>Namanya juga politik <br>Apalagi di negara +26 ini 😁
AsOCmxsFRa0,resolusi kameranya aneh
AsOCmxsFRa0,Respect koko❤❤❤❤❤
AsOCmxsFRa0,Jerome roaming
AsOCmxsFRa0,jadi mamak banteng nunggu krisis besar dulu ni ceritanya baru ditarungin di 2029? keburu meninggal nanti mak
AsOCmxsFRa0,"Harusnya ada kamera 1 lagi yg khusus menyorot ke Pak BTP. Kalo kayak gini rasanya bintang tamunya ada 2, Pak BTP &amp; Jerome"
AsOCmxsFRa0,Malaka undang pak Jonan.
AsOCmxsFRa0,"jirrrrr, gue ulang2 terus nih podcast sampe gue nyengir mulu. DAGING.........."
AsOCmxsFRa0,Ini orang keren amat sih. tau masalah tau solusi. tapi malah banyak yang gk suka :D
AsOCmxsFRa0,"Krn plg byk penguasa itu maling, makanya gak suka yg gak sejalan ama mrk"
AsOCmxsFRa0,"Gak jg partai kader. Buktinya Airin yg bukan kader pdip, dicalonkan pertama kali oleh pdip. Golkar sendiri cuek waktu itu. Yg lebih menyakitkan saya… Airin itu gak setuju pembangunan halte bus trans jakarta. Sehingga masyarakat tangsel kepanasan dan kehujanan di jalan serpong raya. Jadi dia itu gak ada legacy nya. Tapi kok survey menjagokan dia ?"
AsOCmxsFRa0,mending ahok jadi menteri BUMN gak sih ?
AsOCmxsFRa0,bumn udh pada gak jelas data karyawan buat pinjol kocak
AsOCmxsFRa0,😢😢 pak ahok msh yg terbaik... Bangga menjadi pemilih PDIP.... Partai dgn kader yg keren2 kyak pak ahok
AsOCmxsFRa0,Si kawan memang agak unik. Mau dukungan partai tapi gk mau jadi kader😅
AsOCmxsFRa0,"Gile, daging semua"
AsOCmxsFRa0,Kenapa ketika denger jerome ngomong gw ngerasa cringe
AsOCmxsFRa0,Daging daging‼️‼️‼️
AsOCmxsFRa0,"Hok lu jelasin dong apa yg diperbuat di pertamina, jalan ditempat aja gitu"
AsOCmxsFRa0,ga heran sdm orang Indonesia dibilang rendah. Langsung keliatan soalnya.
AsOCmxsFRa0,"<a href=""https://www.youtube.com/watch?v=LX_ojvRkcyk"">https://www.youtube.com/watch?v=LX_ojvRkcyk</a>"
AsOCmxsFRa0,Next undang Bu susi
AsOCmxsFRa0,Ayo Jerome masuk ke politik anda berpotensi
AsOCmxsFRa0,"Bang jerome jangan terlalu subjektif nanggepinnya, sama p jabat skeptis jg penting bang 😁✌🏻"
AsOCmxsFRa0,"Kaderisasi prettt, meritokrasi prettt. Cb komen soal romy sukarno"
AsOCmxsFRa0,"Itu udah ditanya blok, makanya tonton"
AsOCmxsFRa0,@@pyur ga dijawab blog
AsOCmxsFRa0,"Pak Ahok masuk gerinda lagi pak,, jangan PDIP pak,,"
AsOCmxsFRa0,Terimakasih pak BTP untuk wejangan dan informasi informasi terkait  culas nya pemerintahan kita
AsOCmxsFRa0,"ah tokai PDIP, mengedukasi rakyat dari hongkong, buktinya kantor gw dipalakin kader PDIP yang ada di BPK tuh...RUkun Raharja juga punya mantu nya mega minta-minta proyek...ah ngomong aja lu"
AsOCmxsFRa0,Hemat pangkal kaya
AsOCmxsFRa0,Please undang Wamen Stella Christie
AsOCmxsFRa0,Keren2
AsOCmxsFRa0,"orang &quot;gila&quot; ini jangan sampe jadi pejabat, biar gak sempit &quot;ruang&quot; Lo 👍🤗"
AsOCmxsFRa0,Bgmn podcast mendatang menggunakan mic yg tempel di baju agar suaranya jelas stabil tdk besar kecil.
AsOCmxsFRa0,Teori ahok bagus juga mudah mudahan di terapkan pak Prabowo
AsOCmxsFRa0,Harusnya Pak Ahok jadi PRESIDEN jadi punya KUASA LEBIH untuk melakukan semua IDE  - IDE NYA
AsOCmxsFRa0,Setuju...
AsOCmxsFRa0,mana bisa. china. bukan muslim pula. ga akan bisa. bukan rasis ya cuma ya realistik aja.
AsOCmxsFRa0,Yukk kita dukung 2029​@@hengkysaputra9577
AsOCmxsFRa0,Pak Ahok seperti menemukan sirkel teman2nya. Obrolannya asyik &amp; sampai2 tidak menyadari waktu yg sudah cukup lama 😂😂
AsOCmxsFRa0,"Bkn ngobrol, tp ceramah. Krn ini kek komunikasi 1 arah aja😂. 3 lainnya dengar dozen ngajar"
AsOCmxsFRa0,"Perkara semua kecurangan yang disampaikan pak Ahok, banyak dilakukan oleh partainya beliau di daerah, khususnya di daerah saya 😅"
AsOCmxsFRa0,Pemikiran berdasarkan kepentingan Masyarakat memang musuhnya pasti banyak. Betul apa betul?
AsOCmxsFRa0,Haduh jadi penjilat mega yah pak ahok nya 😂😂
AsOCmxsFRa0,Bagaimana bisa Pak Ahok masih bisa memuji muji Bu Mega di saat dia gak dipilih untuk maju Pilgub DKI ? 😂
AsOCmxsFRa0,"gmn kalau untuk jadi caleg di partai itu di berlakukan sama, kalau mau nyaleg harus lulus dulu tes CAT, berani gak parpol buat bikin gt, supaya yang jadi kadernya orang2 yang berkualitas, gak cuma menang duit aja"
AsOCmxsFRa0,pak ahok tetap dihati
AsOCmxsFRa0,Orang DNA India.Bedakan Indian dengan India
AsOCmxsFRa0,Subscribe dong woy 😂😂😂
AsOCmxsFRa0,Bpk. Presiden Prabowo harus nonton ini supaya Indonesia dibersihkan dari orang orang yang korup.
AsOCmxsFRa0,wowo lebih dengarin mulyono.
AsOCmxsFRa0,"wowo cinta keluarga fufufafa, satu frekuensi mereka,"
AsOCmxsFRa0,Joget oke gas oke gas ajah
AsOCmxsFRa0,apakah wowo anti korupsi?
AsOCmxsFRa0,Prabowo jauh lebih kenal Ahok daripada yg lain...salahnya Ahok kenapa keluar dari gerindra....kalo msh setia pasti sdh jadi andalan Prabowo dia...
AsOCmxsFRa0,"Minum lu aman kan?, ini semua anak buah lu kan? se bahaya itu kah speak up fakta di negeri ini?"
AsOCmxsFRa0,"Makin terbaca jelas, arah anak panah Bu Mega, smg direstui Allah YMK🤲🙏"
AsOCmxsFRa0,"Terlalu ngeri orang ini, kenapa ga jadi presiden aja deh ,gokil"
AsOCmxsFRa0,keren bgt bapak ahok
AsOCmxsFRa0,"Sayang nya hampir semua nya generasi muda dan sebagian rakyat masih belum bisa mencerna asupan daging dari Mr. Btp , masih lebih bangga menerima asupan gelar&quot; DOKTOR yang kampus nya bercokol di hotel"
AsOCmxsFRa0,Pratikno?
AsOCmxsFRa0,ngapa ada jerome
AsOCmxsFRa0,"selalu tegas!! gokil emg pak ahok. jd musuh org jahat musuh oknum. sehat selalu pak, selalu on the track.."
AsOCmxsFRa0,yu
AsOCmxsFRa0,jgn jelekin nama sendiri pak b*p. ngomong lah sesuai kenyataan.
AsOCmxsFRa0,Harus ada lanjutannya lagi Pak Ahok di Malaka Project. Dukung Ahok X Malaka Project
AsOCmxsFRa0,"tatapan Jerome selama podcast ini kayak yang kagum dan, &#39;oh ternyata beda ya pinter di bidang akademik sama pinter di real life. beda ya ternyata problem solving dan troubleshooting di matematika dan di dunia nyata, apalagi di pemerintahan.. ternyata yang bisa diukur dengan angka bukan hanya matematika tapi juga kebijakan pemerintah..&#39;"
AsOCmxsFRa0,"Politik itu keras kawan, mental ga kuat dan ga punya prinsip ya bakal mengikuti arus....<br>Arusnya pun sudah arus terjang, siapapun ga sejalan akan dihancurkan karir nya"
AsOCmxsFRa0,karena di politik 1+1 bukan cuma 2 jawabannya
AsOCmxsFRa0,Dalam Politik musuh bisa jd teman...bgt juga sebaliknya...hrs bermental baja &amp; tlah cukup dlm financial...
AsOCmxsFRa0,Ahok pintar diakedemik &amp; di dunia nyata. Beda jauh nilainya dengan yang ijazahnya gak jelas
AsOCmxsFRa0,"Dukung Pak Ahok untuk 2029, gak harus presiden, tp yg pasti jabatan aktif di negara."
AsOCmxsFRa0,Yasss
AsOCmxsFRa0,Susah bro kayaknya... kalau maju lewat wakil presiden mungkin bisa
AsOCmxsFRa0,"gas ahok menkeu secepat mungkin, srimul terus bosen."
AsOCmxsFRa0,"Susah bos, gak bisa gerak doi...harus nurut bu banteng"
AsOCmxsFRa0,Pak Ahok punya tugas besar di PDI-Perjuangan 🤟🤟🤟
AsOCmxsFRa0,"Menurut saya pribadi sebagai masyarakat Indonesia parpol itu sdh tdk relevan untuk jaman sekarang, krna hanya membuat runyam dan sarang kong kalikong tatanan demokrasi, karna masyarakat Indonesia sebagian besar awan terhadap parpol2 itu, yg masyarakat tau hanya kualitas figur2 politik bukan parpol."
AsOCmxsFRa0,Jerome afk
AsOCmxsFRa0,"temen gw pernah cerita, dia ngurus ktp dki, tuh ktp kaga jadi jadi, dia ngadu ke telpon pengaduan gitu, akhirnya team surveinya dateng, ktp temen gw langsung jadi besoknya, itu jamannya ahok masih jadi gubernur, mbahnya temen gw juga kebetulan pns, bener bener ga ada celah lahan basah buat korup, soalnya ga beli barang branded barang mahal"
AsOCmxsFRa0,"Buat yang biilang &quot;buktinya yg memang kan karena dipilih rakyat, terima aja kekalahan&quot; otaknya orang yg ngomong gini perlu dibredel."
AsOCmxsFRa0,"kelebihan dari dia ya ni , nyablak! blak2an banget! tapi itu juga pisau mata 2 nya dia. semoga bisa recovery ke jalur yg lebih baik"
AsOCmxsFRa0,dan dia downfall karna nyablaknya juga
AsOCmxsFRa0,"@@NFour. multifaktor sih, musuh politik dia pada join."
AsOCmxsFRa0,"u pernah liat gusdur wktu jd presiden g ykn gusdur bkl lakuin hal yg sama malah gusdur visinya lbh jauh lg dr ahok syg  gusdur agak kurang secara fisik dan sudah pasti gusdur dilengserin dn menurut g dia presiden terbaik setelah soekarno,jokodo priode 1 jg bagus sebnernya syng kena peletann setan dipriode ke 2 dia jd hancur."
AsOCmxsFRa0,mantap sih pak ahok
AsOCmxsFRa0,Negara ini kebanyakan nguing-nguingnya tapi ga ada yang kerja.
AsOCmxsFRa0,"DIERA DIGITALISASI SKRNG MUNGKIN INI BISA MEMBUAT JERA PALING TDK AKAN MEMBUAT MALU SELURUH KELUARGA SIMALING. <br>BUAT WEBSITE KHUSUS TENTANG PROFIL MALING2 UANG RAKYAT. JIKA DIPENGADILAN TERBUKTI BERSALAH KRN MALING UANG RAKYAT. PHOTO MALING TSB DAN KSI TAG NAME &quot; MALING UANG RKYAT &quot;UPLOAD DIWEB TSB DNG RINCIANNYA DAN JUGA PUBLIKASIKAN DIMEDIA VISUAL DAN SOSIAL BIAR HISTORY SIMALING AKAN TETAP ADA SEPANJANG MASA. <br>KARENA JIKA MALING 2 UANG RAKYAT SDH HILANG OTOMATIS EFEK POSITIVENY AKAN BERMANFAAT THD SEGALA LAPISAN MASYARAKAT. SPRT PUNGLI ASU PASTI TDK AKAN AD, PARKIR LIAR ASU JUGA TDK ADA.DLL. AKAN TETPI JIKA TERUS SPRTI INI AKAN ADA SAATNYA MASYARAKAT KITA TDK AKAN MEMBAYAR PAJAK KRN MEREKA TAU UANGNYA PASTI AKAN DIMALING. STILL HOPE INDONESIA WILL HAV THE TRUE LEADER. GODBLESSINDONESIA  :)"
AsOCmxsFRa0,GG PAK BTP WELLPLAYED 😁❤
AsOCmxsFRa0,"saya selalu senang dan dukung politisi atau calon pemimpin yang bisa diajak duduk bersama, dengerin apa yg ingin dia lakuin, kita bisa nilai cara berpikirnya, masalah setuju apa ga ya kita nilai masing-masing, seperti pak ahok, anis, ganjar, mahfud, eh yg dipilih yg ga bisa diajak ngobrol."
AsOCmxsFRa0,Mantab pak Ahok ini yang dibutuhkan Indonesia ❤❤
AsOCmxsFRa0,selama hampir 2 jam host nya dengerin statement ahok terutama bang ferry yg biasanya jg keluar argumen panjang ini semua nge dengerin 🔥jd ini kenapa ahok banyak orang yg tidak suka krna menyenggol kepentingan elit2 politik
AsOCmxsFRa0,"HOK WALAUPUN ELU HARI INI KGK MASUK KABINET PAK PRABOWO, SUATU SAAT TINGGAL TUNGGU WAKTU PASTI ELU AKAN MENDAPATKAN TEMPAT YG TERBAIK UTK MEREALISASI PROGRAM-PROGRAM ELU HOK.<br>NOTE : INDONESIA BUTUH SEORANG AHOK UTK KEMAKMURAN WONG CILIK 😀"
AsOCmxsFRa0,Jerome katanya mau jadi mentri pendidikan tapi ternyata sampe sekarang masih kosong soal politik 😅
AsOCmxsFRa0,He is an Artificial intelligence with empathy and love for Indonesia. National Treasure.
AsOCmxsFRa0,mudah mudahan saya masih ada umur pas pemilihan presiden ahok.
AsOCmxsFRa0,Lu ngapain Jer..
AsOCmxsFRa0,Si ahli MTK ngapain disitu?
AsOCmxsFRa0,Pejabat yang punya hati nurani &amp; Akal sehat salah satunya Pak Ahok
AsOCmxsFRa0,Luar biasa pandangan demokrasi pak Ahok.. giliran pak Anis min yg di undang gimana pandangan beliau memperbaiki keadaan demokrasi kita saat ini.
AsOCmxsFRa0,Gak bakal menang dimajuin juga
AsOCmxsFRa0,blunder si
AsOCmxsFRa0,Jerome npc
AsOCmxsFRa0,"Mendengarkan seorang tokoh yg pintar, jujur dan berani, merasa bhw Tuhan udah kasih orang yang hebat buat bangsa ini. Mari membayangkan beliau suatu saat bisa jadi Presiden Republik Indonesia, membawa perubahan dan perbaikan buat Indonesia. Ga bisa bayangin Indonesia akan sehebat apa dibawah kepemimpinan beliau. Semoga Tuhan kasih kesempatan itu."
AsOCmxsFRa0,"Yah Gak Ketemu Coki dgn Ahok pdhal pingin lihat 2 idola dengan pemikiran logic yang kritis ini saling berdialog, mungkin next ada kesempatan atau di acara lain"
AsOCmxsFRa0,"gas naikan terus pak ahok, 5 tahun mendatang kita tuntut partai untuk usung beliau, kalau kita mau punya pemerintahan yang bener."
AsOCmxsFRa0,"Tanya dong pak Ahok, “Bagaimana pendapat bapak mengenai, pak Romi Soekarno yg masuk ke senayan, padahal beliau berada di posisi ke 4 dari suara rakyat?” Terimakasih pak 👏"
AsOCmxsFRa0,Sdm sdm😢 padahal udh di jelasin
AsOCmxsFRa0,Malaka project ft Ahok🤔. Sounds good👏👏👏
AsOCmxsFRa0,"<a href=""https://www.youtube.com/watch?v=AsOCmxsFRa0&amp;t=6459"">1:47:39</a> Pak Ahok bikin partai saya auto masuk dengan anak - anak muda cerdas lainya. Pasti itu Pak."
AsOCmxsFRa0,Satu kesamaan = apa yang terjadi😅
AsOCmxsFRa0,pak Ahok omongannya gak semanis si itu tapi omongannya pak Ahok lebih masuk akal dan penerapannya lebih bisa dipercaya
AsOCmxsFRa0,the real orang keren sih ini 🔥🔥🔥
AsOCmxsFRa0,"2029 ahok mahfud maju pilpres, ngeri-ngeri sedap."
AsOCmxsFRa0,"Gue sebagai software engineer ke-trigger ketika Pak Ahok bahas soal website pemerintah. Anggarannya bombastis, realisasinya macam website yang mana tugas-tugas anak SMK juga bisa garap. Meritokrasi bebas distorsi, ini poin yang sangat penting dan krusial. Noted, gue beneran &#39;panas&#39;"
AsOCmxsFRa0,"Menu nya sampe apal sih sama website pemerintah, belom lagi UI seolah-olah banyak fitur, eh pas di klik ada error code, kadang ada yang bahkan gabisa di klik opsinya.<br><br>Sama website praktek perpustakaan gw pas kuliah aja masih rapihan punya gw malah"
AsOCmxsFRa0,"@@bagaswahyuillahi6009 sepertinya gak ada UAT dulu, langsung brasbrus production. wkwkwk"
AsOCmxsFRa0,@@bagaswahyuillahi6009 ternyata sepemikiran. Dan itu banyak di pemerintah&quot; daerah yang pas di klik error code atau page not found
AsOCmxsFRa0,bahkan template  theme gratisan wordpress jauh lebih bagus
AsOCmxsFRa0,"Kayanya krn aliran dananya macet dr atas sampe ke bawah, jadi ya gitu2 aja kualitasnya"
AsOCmxsFRa0,"disini saya melihat sisi lain dari bu mega, di antara banyak orang2 yang mengolok-ngolok beliau, tetapi ternyata beliau pikirannya untuk negara.."
AsOCmxsFRa0,"Itulah pemain politik, bu. Mega memposisiknlan diri sebagai pemain politik, dn kalo udah bermain politik, harus tahu cara bermain dan memainkan hal baik/buruk dan hal benar/salah."
AsOCmxsFRa0,"​@@Habibipbipiya politik mang kejam diseluruh dunia mknya harus hati2 melangkah penuh perhitungan dan visioner,apalgi mega termasuk paling sepuh diperpolitikan indonesia"
AsOCmxsFRa0,Dari 2017 rasanya fans bener sama pak Ahok. Bahkan sampe skrang masih salut sebagai politikus favorit.
AsOCmxsFRa0,"Terima kasih Pak BTP(Ahok) sdh mengedukasi kami Rakyat Indonesia berpolitik yg Demokrasi yg benar. Sema fat terus Ya Pak utk kemajuan, memajukan Bangsa yg Smart&amp;NKRI.Slmt melayani pak.We love you... Sehat2 selalu Pak Ahok&amp;bahagia. GOD bless you Pak.. Amen 🙏🇫🇷💞💗🇮🇩🙋‍♀️"
AsOCmxsFRa0,Ahok = Lee Kuan Yew versi Indonesia. Semangat dll nya 11 12 cuma sayang nya Ahok di lahirkan di Indonesia negara yang kelihatan nya makin hari makin kacau
AsOCmxsFRa0,Pak BTP sebelum jadi Presiden jadi Mendagri dulu dong kebayang  bakal keren bgt reformasi birokrasi di Indonesia ❤
AsOCmxsFRa0,"Dia gak bs klo bkn pucuk tertinggi, saat dia bs pegang pucuk tertinggi, percayalah semua sektor akan jauh lbh baik krn dia pst pantau menteri2nya."
AsOCmxsFRa0,Dari sini saya bisa memahami kenapa pak ahok tidak berkenan jika Pak Anis dapat dukungan dari PDI P menjadi calon gubernur
AsOCmxsFRa0,Apa cuma gw yg masih berharap orang ini menjadi bagian penting di republik ini
AsOCmxsFRa0,"Menurut saya, Pak Ahok, salah 1 dr sedikit bgt politisi yg punya integritas, berani dan jujur."
AsOCmxsFRa0,Sy suka episode ini belajar berdamai dengan diri sendiri untuk mendengarkan pak Ahok bercerita pengalamannya  seperti pepatah tak kenal maka tak sayang
AsOCmxsFRa0,Nyimak full  Pak Ahok.  buat saya Hostnya udah tepat gak motong2 dan gak terkesan show up jadi  puas dgr penjelasan  Super Level Up. Sehat dan tetap konsisten pak Ahok. Langsung subscribe for Malaka.
AsOCmxsFRa0,Fungsi jerom apa ya disitu? Kayak patung bjir
AsOCmxsFRa0,​@@yusufkurniawan5023 gapapa jerome baru ini keliatan di dunia politik aku yakin dia lagi mencermati pa Ahok... kaya lagi dengerin dosen
AsOCmxsFRa0,​@@yusufkurniawan5023lah kocak emang harus gimana anjir 😂<br><br>udah paling bener pak ahok yg mendominasi pembicaraan<br><br>lu malah nge bingungin keberadaan jerome😂
AsOCmxsFRa0,Cania lebih cakep pake maju model begini...
AsOCmxsFRa0,ngeri ngeri🔥
AsOCmxsFRa0,"disini jadi lebih kenal ahok, bagus dan keren banget sih beliau"
AsOCmxsFRa0,Jerome ngapain
AsOCmxsFRa0,Kyk orang linglung 🤣
